Measurement_ID,Date,Time,Value,Unit
2676,2025-02-02,00:03:37,0,LUX     
2677,2025-02-02,00:04:07,0,LUX     
2678,2025-02-02,00:04:37,0,LUX     
2679,2025-02-02,00:05:07,0,LUX     
2680,2025-02-02,00:05:37,0,LUX     
2681,2025-02-02,00:06:07,0,LUX     
2682,2025-02-02,00:06:37,0,LUX     
2683,2025-02-02,00:07:07,0,LUX     
2684,2025-02-02,00:07:37,0,LUX     
2685,2025-02-02,00:08:07,0,LUX     
2686,2025-02-02,00:08:37,0,LUX     
2687,2025-02-02,00:09:07,0,LUX     
2688,2025-02-02,00:09:37,0,LUX     
2689,2025-02-02,00:10:07,0,LUX     
2690,2025-02-02,00:10:37,0,LUX     
2691,2025-02-02,00:11:07,0,LUX     
2692,2025-02-02,00:11:37,0,LUX     
2693,2025-02-02,00:12:07,0,LUX     
2694,2025-02-02,00:12:37,0,LUX     
2695,2025-02-02,00:13:07,0,LUX     
2696,2025-02-02,00:13:37,0,LUX     
2697,2025-02-02,00:14:07,0,LUX     
2698,2025-02-02,00:14:37,0,LUX     
2699,2025-02-02,00:15:07,0,LUX     
2700,2025-02-02,00:15:37,0,LUX     
2701,2025-02-02,00:16:07,0,LUX     
2702,2025-02-02,00:16:37,0,LUX     
2703,2025-02-02,00:17:07,0,LUX     
2704,2025-02-02,00:17:37,0,LUX     
2705,2025-02-02,00:18:07,0,LUX     
2706,2025-02-02,00:18:37,0,LUX     
2707,2025-02-02,00:19:07,0,LUX     
2708,2025-02-02,00:19:37,0,LUX     
2709,2025-02-02,00:20:07,0,LUX     
2710,2025-02-02,00:20:37,0,LUX     
2711,2025-02-02,00:21:07,0,LUX     
2712,2025-02-02,00:21:37,0,LUX     
2713,2025-02-02,00:22:07,0,LUX     
2714,2025-02-02,00:22:37,0,LUX     
2715,2025-02-02,00:23:07,0,LUX     
2716,2025-02-02,00:23:37,0,LUX     
2717,2025-02-02,00:24:07,0,LUX     
2718,2025-02-02,00:24:37,0,LUX     
2719,2025-02-02,00:25:07,0,LUX     
2720,2025-02-02,00:25:37,0,LUX     
2721,2025-02-02,00:26:07,0,LUX     
2722,2025-02-02,00:26:37,0,LUX     
2723,2025-02-02,00:27:07,0,LUX     
2724,2025-02-02,00:27:37,0,LUX     
2725,2025-02-02,00:28:07,0,LUX     
2726,2025-02-02,00:28:37,0,LUX     
2727,2025-02-02,00:29:07,0,LUX     
2728,2025-02-02,00:29:37,0,LUX     
2729,2025-02-02,00:30:07,0,LUX     
2730,2025-02-02,00:30:37,0,LUX     
2731,2025-02-02,00:31:07,0,LUX     
2732,2025-02-02,00:31:37,0,LUX     
2733,2025-02-02,00:32:07,0,LUX     
2734,2025-02-02,00:32:37,0,LUX     
2735,2025-02-02,00:33:07,0,LUX     
2736,2025-02-02,00:33:37,0,LUX     
2737,2025-02-02,00:34:07,0,LUX     
2738,2025-02-02,00:34:37,0,LUX     
2739,2025-02-02,00:35:07,0,LUX     
2740,2025-02-02,00:35:37,0,LUX     
2741,2025-02-02,00:36:07,0,LUX     
2742,2025-02-02,00:36:37,0,LUX     
2743,2025-02-02,00:37:07,0,LUX     
2744,2025-02-02,00:37:37,0,LUX     
2745,2025-02-02,00:38:07,0,LUX     
2746,2025-02-02,00:38:37,0,LUX     
2747,2025-02-02,00:39:07,0,LUX     
2748,2025-02-02,00:39:37,0,LUX     
2749,2025-02-02,00:40:07,0,LUX     
2750,2025-02-02,00:40:37,0,LUX     
2751,2025-02-02,00:41:07,0,LUX     
2752,2025-02-02,00:41:37,0,LUX     
2753,2025-02-02,00:42:07,0,LUX     
2754,2025-02-02,00:42:37,0,LUX     
2755,2025-02-02,00:43:07,0,LUX     
2756,2025-02-02,00:43:37,0,LUX     
2757,2025-02-02,00:44:07,0,LUX     
2758,2025-02-02,00:44:37,0,LUX     
2759,2025-02-02,00:45:07,0,LUX     
2760,2025-02-02,00:45:37,0,LUX     
2761,2025-02-02,00:46:07,0,LUX     
2762,2025-02-02,00:46:37,0,LUX     
2763,2025-02-02,00:47:07,0,LUX     
2764,2025-02-02,00:47:37,0,LUX     
2765,2025-02-02,00:48:07,0,LUX     
2766,2025-02-02,00:48:37,0,LUX     
2767,2025-02-02,00:49:07,0,LUX     
2768,2025-02-02,00:49:37,0,LUX     
2769,2025-02-02,00:50:07,0,LUX     
2770,2025-02-02,00:50:37,0,LUX     
2771,2025-02-02,00:51:07,0,LUX     
2772,2025-02-02,00:51:37,0,LUX     
2773,2025-02-02,00:52:07,0,LUX     
2774,2025-02-02,00:52:37,0,LUX     
2775,2025-02-02,00:53:07,0,LUX     
2776,2025-02-02,00:53:37,0,LUX     
2777,2025-02-02,00:54:07,0,LUX     
2778,2025-02-02,00:54:37,0,LUX     
2779,2025-02-02,00:55:07,0,LUX     
2780,2025-02-02,00:55:37,0,LUX     
2781,2025-02-02,00:56:07,0,LUX     
2782,2025-02-02,00:56:37,0,LUX     
2783,2025-02-02,00:57:07,0,LUX     
2784,2025-02-02,00:57:37,0,LUX     
2785,2025-02-02,00:58:07,0,LUX     
2786,2025-02-02,00:58:37,0,LUX     
2787,2025-02-02,00:59:07,0,LUX     
2788,2025-02-02,00:59:37,0,LUX     
2789,2025-02-02,01:00:07,0,LUX     
2790,2025-02-02,01:00:37,0,LUX     
2791,2025-02-02,01:01:07,0,LUX     
2792,2025-02-02,01:01:37,0,LUX     
2793,2025-02-02,01:02:07,0,LUX     
2794,2025-02-02,01:02:37,0,LUX     
2795,2025-02-02,01:03:07,0,LUX     
2796,2025-02-02,01:03:37,0,LUX     
2797,2025-02-02,01:04:07,0,LUX     
2798,2025-02-02,01:04:37,0,LUX     
2799,2025-02-02,01:05:07,0,LUX     
2800,2025-02-02,01:05:37,0,LUX     
2801,2025-02-02,01:06:07,0,LUX     
2802,2025-02-02,01:06:37,0,LUX     
2803,2025-02-02,01:07:07,0,LUX     
2804,2025-02-02,01:07:37,0,LUX     
2805,2025-02-02,01:08:07,0,LUX     
2806,2025-02-02,01:08:37,0,LUX     
2807,2025-02-02,01:09:07,0,LUX     
2808,2025-02-02,01:09:37,0,LUX     
2809,2025-02-02,01:10:07,0,LUX     
2810,2025-02-02,01:10:37,0,LUX     
2811,2025-02-02,01:11:07,0,LUX     
2812,2025-02-02,01:11:37,0,LUX     
2813,2025-02-02,01:12:07,0,LUX     
2814,2025-02-02,01:12:37,0,LUX     
2815,2025-02-02,01:13:07,0,LUX     
2816,2025-02-02,01:13:37,0,LUX     
2817,2025-02-02,01:14:07,0,LUX     
2818,2025-02-02,01:14:37,0,LUX     
2819,2025-02-02,01:15:07,0,LUX     
2820,2025-02-02,01:15:37,0,LUX     
2821,2025-02-02,01:16:07,0,LUX     
2822,2025-02-02,01:16:37,0,LUX     
2823,2025-02-02,01:17:07,0,LUX     
2824,2025-02-02,01:17:37,0,LUX     
2825,2025-02-02,01:18:07,0,LUX     
2826,2025-02-02,01:18:37,0,LUX     
2827,2025-02-02,01:19:07,0,LUX     
2828,2025-02-02,01:19:37,0,LUX     
2829,2025-02-02,01:20:07,0,LUX     
2830,2025-02-02,01:20:37,0,LUX     
2831,2025-02-02,01:21:07,0,LUX     
2832,2025-02-02,01:21:37,0,LUX     
2833,2025-02-02,01:22:07,0,LUX     
2834,2025-02-02,01:22:37,0,LUX     
2835,2025-02-02,01:23:07,0,LUX     
2836,2025-02-02,01:23:37,0,LUX     
2837,2025-02-02,01:24:07,0,LUX     
2838,2025-02-02,01:24:37,0,LUX     
2839,2025-02-02,01:25:07,0,LUX     
2840,2025-02-02,01:25:37,0,LUX     
2841,2025-02-02,01:26:07,0,LUX     
2842,2025-02-02,01:26:37,0,LUX     
2843,2025-02-02,01:27:07,0,LUX     
2844,2025-02-02,01:27:37,0,LUX     
2845,2025-02-02,01:28:07,0,LUX     
2846,2025-02-02,01:28:37,0,LUX     
2847,2025-02-02,01:29:07,0,LUX     
2848,2025-02-02,01:29:37,0,LUX     
2849,2025-02-02,01:30:07,0,LUX     
2850,2025-02-02,01:30:37,0,LUX     
2851,2025-02-02,01:31:07,0,LUX     
2852,2025-02-02,01:31:37,0,LUX     
2853,2025-02-02,01:32:07,0,LUX     
2854,2025-02-02,01:32:37,0,LUX     
2855,2025-02-02,01:33:07,0,LUX     
2856,2025-02-02,01:33:37,0,LUX     
2857,2025-02-02,01:34:07,0,LUX     
2858,2025-02-02,01:34:37,0,LUX     
2859,2025-02-02,01:35:07,0,LUX     
2860,2025-02-02,01:35:37,0,LUX     
2861,2025-02-02,01:36:07,0,LUX     
2862,2025-02-02,01:36:37,0,LUX     
2863,2025-02-02,01:37:07,0,LUX     
2864,2025-02-02,01:37:37,0,LUX     
2865,2025-02-02,01:38:07,0,LUX     
2866,2025-02-02,01:38:37,0,LUX     
2867,2025-02-02,01:39:07,0,LUX     
2868,2025-02-02,01:39:37,0,LUX     
2869,2025-02-02,01:40:07,0,LUX     
2870,2025-02-02,01:40:37,0,LUX     
2871,2025-02-02,01:41:07,0,LUX     
2872,2025-02-02,01:41:37,0,LUX     
2873,2025-02-02,01:42:07,0,LUX     
2874,2025-02-02,01:42:37,0,LUX     
2875,2025-02-02,01:43:07,0,LUX     
2876,2025-02-02,01:43:37,0,LUX     
2877,2025-02-02,01:44:07,0,LUX     
2878,2025-02-02,01:44:37,0,LUX     
2879,2025-02-02,01:45:07,0,LUX     
2880,2025-02-02,01:45:37,0,LUX     
2881,2025-02-02,01:46:07,0,LUX     
2882,2025-02-02,01:46:37,0,LUX     
2883,2025-02-02,01:47:07,0,LUX     
2884,2025-02-02,01:47:37,0,LUX     
2885,2025-02-02,01:48:07,0,LUX     
2886,2025-02-02,01:48:37,0,LUX     
2887,2025-02-02,01:49:07,0,LUX     
2888,2025-02-02,01:49:37,0,LUX     
2889,2025-02-02,01:50:07,0,LUX     
2890,2025-02-02,01:50:37,0,LUX     
2891,2025-02-02,01:51:07,0,LUX     
2892,2025-02-02,01:51:37,0,LUX     
2893,2025-02-02,01:52:07,0,LUX     
2894,2025-02-02,01:52:37,0,LUX     
2895,2025-02-02,01:53:07,0,LUX     
2896,2025-02-02,01:53:37,0,LUX     
2897,2025-02-02,01:54:07,0,LUX     
2898,2025-02-02,01:54:37,0,LUX     
2899,2025-02-02,01:55:07,0,LUX     
2900,2025-02-02,01:55:37,0,LUX     
2901,2025-02-02,01:56:07,0,LUX     
2902,2025-02-02,01:56:37,0,LUX     
2903,2025-02-02,01:57:07,0,LUX     
2904,2025-02-02,01:57:37,0,LUX     
2905,2025-02-02,01:58:07,0,LUX     
2906,2025-02-02,01:58:37,0,LUX     
2907,2025-02-02,01:59:07,0,LUX     
2908,2025-02-02,01:59:37,0,LUX     
2909,2025-02-02,02:00:07,0,LUX     
2910,2025-02-02,02:00:37,0,LUX     
2911,2025-02-02,02:01:07,0,LUX     
2912,2025-02-02,02:01:37,0,LUX     
2913,2025-02-02,02:02:07,0,LUX     
2914,2025-02-02,02:02:37,0,LUX     
2915,2025-02-02,02:03:07,0,LUX     
2916,2025-02-02,02:03:37,0,LUX     
2917,2025-02-02,02:04:07,0,LUX     
2918,2025-02-02,02:04:37,0,LUX     
2919,2025-02-02,02:05:07,0,LUX     
2920,2025-02-02,02:05:37,0,LUX     
2921,2025-02-02,02:06:07,0,LUX     
2922,2025-02-02,02:06:37,0,LUX     
2923,2025-02-02,02:07:07,0,LUX     
2924,2025-02-02,02:07:37,0,LUX     
2925,2025-02-02,02:08:07,0,LUX     
2926,2025-02-02,02:08:37,0,LUX     
2927,2025-02-02,02:09:07,0,LUX     
2928,2025-02-02,02:09:37,0,LUX     
2929,2025-02-02,02:10:07,0,LUX     
2930,2025-02-02,02:10:37,0,LUX     
2931,2025-02-02,02:11:07,0,LUX     
2932,2025-02-02,02:11:37,0,LUX     
2933,2025-02-02,02:12:07,0,LUX     
2934,2025-02-02,02:12:37,0,LUX     
2935,2025-02-02,02:13:07,0,LUX     
2936,2025-02-02,02:13:37,0,LUX     
2937,2025-02-02,02:14:07,0,LUX     
2938,2025-02-02,02:14:37,0,LUX     
2939,2025-02-02,02:15:07,0,LUX     
2940,2025-02-02,02:15:37,0,LUX     
2941,2025-02-02,02:16:07,0,LUX     
2942,2025-02-02,02:16:37,0,LUX     
2943,2025-02-02,02:17:07,0,LUX     
2944,2025-02-02,02:17:37,0,LUX     
2945,2025-02-02,02:18:07,0,LUX     
2946,2025-02-02,02:18:37,0,LUX     
2947,2025-02-02,02:19:07,0,LUX     
2948,2025-02-02,02:19:37,0,LUX     
2949,2025-02-02,02:20:07,0,LUX     
2950,2025-02-02,02:20:37,0,LUX     
2951,2025-02-02,02:21:07,0,LUX     
2952,2025-02-02,02:21:37,0,LUX     
2953,2025-02-02,02:22:07,0,LUX     
2954,2025-02-02,02:22:37,0,LUX     
2955,2025-02-02,02:23:07,0,LUX     
2956,2025-02-02,02:23:37,0,LUX     
2957,2025-02-02,02:24:07,0,LUX     
2958,2025-02-02,02:24:37,0,LUX     
2959,2025-02-02,02:25:07,0,LUX     
2960,2025-02-02,02:25:37,0,LUX     
2961,2025-02-02,02:26:07,0,LUX     
2962,2025-02-02,02:26:37,0,LUX     
2963,2025-02-02,02:27:07,0,LUX     
2964,2025-02-02,02:27:37,0,LUX     
2965,2025-02-02,02:28:07,0,LUX     
2966,2025-02-02,02:28:37,0,LUX     
2967,2025-02-02,02:29:07,0,LUX     
2968,2025-02-02,02:29:37,0,LUX     
2969,2025-02-02,02:30:07,0,LUX     
2970,2025-02-02,02:30:37,0,LUX     
2971,2025-02-02,02:31:07,0,LUX     
2972,2025-02-02,02:31:37,0,LUX     
2973,2025-02-02,02:32:07,0,LUX     
2974,2025-02-02,02:32:37,0,LUX     
2975,2025-02-02,02:33:07,0,LUX     
2976,2025-02-02,02:33:37,0,LUX     
2977,2025-02-02,02:34:07,0,LUX     
2978,2025-02-02,02:34:37,0,LUX     
2979,2025-02-02,02:35:07,0,LUX     
2980,2025-02-02,02:35:37,0,LUX     
2981,2025-02-02,02:36:07,0,LUX     
2982,2025-02-02,02:36:37,0,LUX     
2983,2025-02-02,02:37:07,0,LUX     
2984,2025-02-02,02:37:37,0,LUX     
2985,2025-02-02,02:38:07,0,LUX     
2986,2025-02-02,02:38:37,0,LUX     
2987,2025-02-02,02:39:07,0,LUX     
2988,2025-02-02,02:39:37,0,LUX     
2989,2025-02-02,02:40:07,0,LUX     
2990,2025-02-02,02:40:37,0,LUX     
2991,2025-02-02,02:41:07,0,LUX     
2992,2025-02-02,02:41:37,0,LUX     
2993,2025-02-02,02:42:07,0,LUX     
2994,2025-02-02,02:42:37,0,LUX     
2995,2025-02-02,02:43:07,0,LUX     
2996,2025-02-02,02:43:37,0,LUX     
2997,2025-02-02,02:44:07,0,LUX     
2998,2025-02-02,02:44:37,0,LUX     
2999,2025-02-02,02:45:07,0,LUX     
3000,2025-02-02,02:45:37,0,LUX     
3001,2025-02-02,02:46:07,0,LUX     
3002,2025-02-02,02:46:37,0,LUX     
3003,2025-02-02,02:47:07,0,LUX     
3004,2025-02-02,02:47:37,0,LUX     
3005,2025-02-02,02:48:07,0,LUX     
3006,2025-02-02,02:48:37,0,LUX     
3007,2025-02-02,02:49:07,0,LUX     
3008,2025-02-02,02:49:37,0,LUX     
3009,2025-02-02,02:50:07,0,LUX     
3010,2025-02-02,02:50:37,0,LUX     
3011,2025-02-02,02:51:07,0,LUX     
3012,2025-02-02,02:51:37,0,LUX     
3013,2025-02-02,02:52:07,0,LUX     
3014,2025-02-02,02:52:37,0,LUX     
3015,2025-02-02,02:53:07,0,LUX     
3016,2025-02-02,02:53:37,0,LUX     
3017,2025-02-02,02:54:07,0,LUX     
3018,2025-02-02,02:54:37,0,LUX     
3019,2025-02-02,02:55:07,0,LUX     
3020,2025-02-02,02:55:37,0,LUX     
3021,2025-02-02,02:56:07,0,LUX     
3022,2025-02-02,02:56:37,0,LUX     
3023,2025-02-02,02:57:07,0,LUX     
3024,2025-02-02,02:57:37,0,LUX     
3025,2025-02-02,02:58:07,0,LUX     
3026,2025-02-02,02:58:37,0,LUX     
3027,2025-02-02,02:59:07,0,LUX     
3028,2025-02-02,02:59:37,0,LUX     
3029,2025-02-02,03:00:07,0,LUX     
3030,2025-02-02,03:00:37,0,LUX     
3031,2025-02-02,03:01:07,0,LUX     
3032,2025-02-02,03:01:37,0,LUX     
3033,2025-02-02,03:02:07,0,LUX     
3034,2025-02-02,03:02:37,0,LUX     
3035,2025-02-02,03:03:07,0,LUX     
3036,2025-02-02,03:03:37,0,LUX     
3037,2025-02-02,03:04:07,0,LUX     
3038,2025-02-02,03:04:37,0,LUX     
3039,2025-02-02,03:05:07,0,LUX     
3040,2025-02-02,03:05:37,0,LUX     
3041,2025-02-02,03:06:07,0,LUX     
3042,2025-02-02,03:06:37,0,LUX     
3043,2025-02-02,03:07:07,0,LUX     
3044,2025-02-02,03:07:37,0,LUX     
3045,2025-02-02,03:08:07,0,LUX     
3046,2025-02-02,03:08:37,0,LUX     
3047,2025-02-02,03:09:07,0,LUX     
3048,2025-02-02,03:09:37,0,LUX     
3049,2025-02-02,03:10:07,0,LUX     
3050,2025-02-02,03:10:37,0,LUX     
3051,2025-02-02,03:11:07,0,LUX     
3052,2025-02-02,03:11:37,0,LUX     
3053,2025-02-02,03:12:07,0,LUX     
3054,2025-02-02,03:12:37,0,LUX     
3055,2025-02-02,03:13:07,0,LUX     
3056,2025-02-02,03:13:37,0,LUX     
3057,2025-02-02,03:14:07,0,LUX     
3058,2025-02-02,03:14:37,0,LUX     
3059,2025-02-02,03:15:07,0,LUX     
3060,2025-02-02,03:15:37,0,LUX     
3061,2025-02-02,03:16:07,0,LUX     
3062,2025-02-02,03:16:37,0,LUX     
3063,2025-02-02,03:17:07,0,LUX     
3064,2025-02-02,03:17:37,0,LUX     
3065,2025-02-02,03:18:07,0,LUX     
3066,2025-02-02,03:18:37,0,LUX     
3067,2025-02-02,03:19:07,0,LUX     
3068,2025-02-02,03:19:37,0,LUX     
3069,2025-02-02,03:20:07,0,LUX     
3070,2025-02-02,03:20:37,0,LUX     
3071,2025-02-02,03:21:07,0,LUX     
3072,2025-02-02,03:21:37,0,LUX     
3073,2025-02-02,03:22:07,0,LUX     
3074,2025-02-02,03:22:37,0,LUX     
3075,2025-02-02,03:23:07,0,LUX     
3076,2025-02-02,03:23:37,0,LUX     
3077,2025-02-02,03:24:07,0,LUX     
3078,2025-02-02,03:24:37,0,LUX     
3079,2025-02-02,03:25:07,0,LUX     
3080,2025-02-02,03:25:37,0,LUX     
3081,2025-02-02,03:26:07,0,LUX     
3082,2025-02-02,03:26:37,0,LUX     
3083,2025-02-02,03:27:07,0,LUX     
3084,2025-02-02,03:27:37,0,LUX     
3085,2025-02-02,03:28:07,0,LUX     
3086,2025-02-02,03:28:37,0,LUX     
3087,2025-02-02,03:29:07,0,LUX     
3088,2025-02-02,03:29:37,0,LUX     
3089,2025-02-02,03:30:07,0,LUX     
3090,2025-02-02,03:30:37,0,LUX     
3091,2025-02-02,03:31:07,0,LUX     
3092,2025-02-02,03:31:37,0,LUX     
3093,2025-02-02,03:32:07,0,LUX     
3094,2025-02-02,03:32:37,0,LUX     
3095,2025-02-02,03:33:07,0,LUX     
3096,2025-02-02,03:33:37,0,LUX     
3097,2025-02-02,03:34:07,0,LUX     
3098,2025-02-02,03:34:37,0,LUX     
3099,2025-02-02,03:35:07,0,LUX     
3100,2025-02-02,03:35:37,0,LUX     
3101,2025-02-02,03:36:07,0,LUX     
3102,2025-02-02,03:36:37,0,LUX     
3103,2025-02-02,03:37:07,0,LUX     
3104,2025-02-02,03:37:37,0,LUX     
3105,2025-02-02,03:38:07,0,LUX     
3106,2025-02-02,03:38:37,0,LUX     
3107,2025-02-02,03:39:07,0,LUX     
3108,2025-02-02,03:39:37,0,LUX     
3109,2025-02-02,03:40:07,0,LUX     
3110,2025-02-02,03:40:37,0,LUX     
3111,2025-02-02,03:41:07,0,LUX     
3112,2025-02-02,03:41:37,0,LUX     
3113,2025-02-02,03:42:07,0,LUX     
3114,2025-02-02,03:42:37,0,LUX     
3115,2025-02-02,03:43:07,0,LUX     
3116,2025-02-02,03:43:37,0,LUX     
3117,2025-02-02,03:44:07,0,LUX     
3118,2025-02-02,03:44:37,0,LUX     
3119,2025-02-02,03:45:07,0,LUX     
3120,2025-02-02,03:45:37,0,LUX     
3121,2025-02-02,03:46:07,0,LUX     
3122,2025-02-02,03:46:37,0,LUX     
3123,2025-02-02,03:47:07,0,LUX     
3124,2025-02-02,03:47:37,0,LUX     
3125,2025-02-02,03:48:07,0,LUX     
3126,2025-02-02,03:48:37,0,LUX     
3127,2025-02-02,03:49:07,0,LUX     
3128,2025-02-02,03:49:37,0,LUX     
3129,2025-02-02,03:50:07,0,LUX     
3130,2025-02-02,03:50:37,0,LUX     
3131,2025-02-02,03:51:07,0,LUX     
3132,2025-02-02,03:51:37,0,LUX     
3133,2025-02-02,03:52:07,0,LUX     
3134,2025-02-02,03:52:37,0,LUX     
3135,2025-02-02,03:53:07,0,LUX     
3136,2025-02-02,03:53:37,0,LUX     
3137,2025-02-02,03:54:07,0,LUX     
3138,2025-02-02,03:54:37,0,LUX     
3139,2025-02-02,03:55:07,0,LUX     
3140,2025-02-02,03:55:37,0,LUX     
3141,2025-02-02,03:56:07,0,LUX     
3142,2025-02-02,03:56:37,0,LUX     
3143,2025-02-02,03:57:07,0,LUX     
3144,2025-02-02,03:57:37,0,LUX     
3145,2025-02-02,03:58:07,0,LUX     
3146,2025-02-02,03:58:37,0,LUX     
3147,2025-02-02,03:59:07,0,LUX     
3148,2025-02-02,03:59:37,0,LUX     
3149,2025-02-02,04:00:07,0,LUX     
3150,2025-02-02,04:00:37,0,LUX     
3151,2025-02-02,04:01:07,0,LUX     
3152,2025-02-02,04:01:37,0,LUX     
3153,2025-02-02,04:02:07,0,LUX     
3154,2025-02-02,04:02:37,0,LUX     
3155,2025-02-02,04:03:07,0,LUX     
3156,2025-02-02,04:03:37,0,LUX     
3157,2025-02-02,04:04:07,0,LUX     
3158,2025-02-02,04:04:37,0,LUX     
3159,2025-02-02,04:05:07,0,LUX     
3160,2025-02-02,04:05:37,0,LUX     
3161,2025-02-02,04:06:07,0,LUX     
3162,2025-02-02,04:06:37,0,LUX     
3163,2025-02-02,04:07:07,0,LUX     
3164,2025-02-02,04:07:37,0,LUX     
3165,2025-02-02,04:08:07,0,LUX     
3166,2025-02-02,04:08:37,0,LUX     
3167,2025-02-02,04:09:07,0,LUX     
3168,2025-02-02,04:09:37,0,LUX     
3169,2025-02-02,04:10:07,0,LUX     
3170,2025-02-02,04:10:37,0,LUX     
3171,2025-02-02,04:11:07,0,LUX     
3172,2025-02-02,04:11:37,0,LUX     
3173,2025-02-02,04:12:07,0,LUX     
3174,2025-02-02,04:12:37,0,LUX     
3175,2025-02-02,04:13:07,0,LUX     
3176,2025-02-02,04:13:37,0,LUX     
3177,2025-02-02,04:14:07,0,LUX     
3178,2025-02-02,04:14:37,0,LUX     
3179,2025-02-02,04:15:07,0,LUX     
3180,2025-02-02,04:15:37,0,LUX     
3181,2025-02-02,04:16:07,0,LUX     
3182,2025-02-02,04:16:37,0,LUX     
3183,2025-02-02,04:17:07,0,LUX     
3184,2025-02-02,04:17:37,0,LUX     
3185,2025-02-02,04:18:07,0,LUX     
3186,2025-02-02,04:18:37,0,LUX     
3187,2025-02-02,04:19:07,0,LUX     
3188,2025-02-02,04:19:37,0,LUX     
3189,2025-02-02,04:20:07,0,LUX     
3190,2025-02-02,04:20:37,0,LUX     
3191,2025-02-02,04:21:07,0,LUX     
3192,2025-02-02,04:21:37,0,LUX     
3193,2025-02-02,04:22:07,0,LUX     
3194,2025-02-02,04:22:37,0,LUX     
3195,2025-02-02,04:23:07,0,LUX     
3196,2025-02-02,04:23:37,0,LUX     
3197,2025-02-02,04:24:07,0,LUX     
3198,2025-02-02,04:24:37,0,LUX     
3199,2025-02-02,04:25:07,0,LUX     
3200,2025-02-02,04:25:37,0,LUX     
3201,2025-02-02,04:26:07,0,LUX     
3202,2025-02-02,04:26:37,0,LUX     
3203,2025-02-02,04:27:07,0,LUX     
3204,2025-02-02,04:27:37,0,LUX     
3205,2025-02-02,04:28:07,0,LUX     
3206,2025-02-02,04:28:37,0,LUX     
3207,2025-02-02,04:29:07,0,LUX     
3208,2025-02-02,04:29:37,0,LUX     
3209,2025-02-02,04:30:07,0,LUX     
3210,2025-02-02,04:30:37,0,LUX     
3211,2025-02-02,04:31:07,0,LUX     
3212,2025-02-02,04:31:37,0,LUX     
3213,2025-02-02,04:32:07,0,LUX     
3214,2025-02-02,04:32:37,0,LUX     
3215,2025-02-02,04:33:07,0,LUX     
3216,2025-02-02,04:33:37,0,LUX     
3217,2025-02-02,04:34:07,0,LUX     
3218,2025-02-02,04:34:37,0,LUX     
3219,2025-02-02,04:35:07,0,LUX     
3220,2025-02-02,04:35:37,0,LUX     
3221,2025-02-02,04:36:07,0,LUX     
3222,2025-02-02,04:36:37,0,LUX     
3223,2025-02-02,04:37:07,0,LUX     
3224,2025-02-02,04:37:37,0,LUX     
3225,2025-02-02,04:38:07,0,LUX     
3226,2025-02-02,04:38:37,0,LUX     
3227,2025-02-02,04:39:07,0,LUX     
3228,2025-02-02,04:39:37,0,LUX     
3229,2025-02-02,04:40:07,0,LUX     
3230,2025-02-02,04:40:37,0,LUX     
3231,2025-02-02,04:41:07,0,LUX     
3232,2025-02-02,04:41:37,0,LUX     
3233,2025-02-02,04:42:07,0,LUX     
3234,2025-02-02,04:42:37,0,LUX     
3235,2025-02-02,04:43:07,0,LUX     
3236,2025-02-02,04:43:37,0,LUX     
3237,2025-02-02,04:44:07,0,LUX     
3238,2025-02-02,04:44:37,0,LUX     
3239,2025-02-02,04:45:07,0,LUX     
3240,2025-02-02,04:45:37,0,LUX     
3241,2025-02-02,04:46:07,0,LUX     
3242,2025-02-02,04:46:37,0,LUX     
3243,2025-02-02,04:47:07,0,LUX     
3244,2025-02-02,04:47:37,0,LUX     
3245,2025-02-02,04:48:07,0,LUX     
3246,2025-02-02,04:48:37,0,LUX     
3247,2025-02-02,04:49:07,0,LUX     
3248,2025-02-02,04:49:37,0,LUX     
3249,2025-02-02,04:50:07,0,LUX     
3250,2025-02-02,04:50:37,0,LUX     
3251,2025-02-02,04:51:07,0,LUX     
3252,2025-02-02,04:51:37,0,LUX     
3253,2025-02-02,04:52:07,0,LUX     
3254,2025-02-02,04:52:37,0,LUX     
3255,2025-02-02,04:53:07,0,LUX     
3256,2025-02-02,04:53:37,0,LUX     
3257,2025-02-02,04:54:07,0,LUX     
3258,2025-02-02,04:54:37,0,LUX     
3259,2025-02-02,04:55:07,0,LUX     
3260,2025-02-02,04:55:37,0,LUX     
3261,2025-02-02,04:56:07,0,LUX     
3262,2025-02-02,04:56:37,0,LUX     
3263,2025-02-02,04:57:07,0,LUX     
3264,2025-02-02,04:57:37,0,LUX     
3265,2025-02-02,04:58:07,0,LUX     
3266,2025-02-02,04:58:37,0,LUX     
3267,2025-02-02,04:59:07,0,LUX     
3268,2025-02-02,04:59:37,0,LUX     
3269,2025-02-02,05:00:07,0,LUX     
3270,2025-02-02,05:00:37,0,LUX     
3271,2025-02-02,05:01:07,0,LUX     
3272,2025-02-02,05:01:37,0,LUX     
3273,2025-02-02,05:02:07,0,LUX     
3274,2025-02-02,05:02:37,0,LUX     
3275,2025-02-02,05:03:07,0,LUX     
3276,2025-02-02,05:03:37,0,LUX     
3277,2025-02-02,05:04:07,0,LUX     
3278,2025-02-02,05:04:37,0,LUX     
3279,2025-02-02,05:05:07,0,LUX     
3280,2025-02-02,05:05:37,0,LUX     
3281,2025-02-02,05:06:07,0,LUX     
3282,2025-02-02,05:06:37,0,LUX     
